# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (DOWNSTREAM)	Count (EXON)	Count (INTRAGENIC)	Count (INTRON)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
ENSG00000230495	RP11-462D18.2	mRNA	0	0	5000	0	0	553	0	0	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230506	RP11-416N4.4	mRNA	0	0	5000	0	0	349	0	0	23471	0	0	23122	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230563	RP5-828H9.1	mRNA	0	0	6207	0	0	1964	0	0	3976	0	0	2012	0	0	0	0	0	2	0	0	4	0	0	6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230568	SF3A3P1	mRNA	0	0	5000	0	0	1477	0	0	1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230613	RP3-324O17.2	mRNA	0	0	5000	0	0	489	0	0	5557	0	0	5068	0	0	0	0	0	4	2	705.71	4	1616	303.07	5000	0	0	0	0	0	0	0	0	0	0	0	2	1616	0	0
ENSG00000230636	RPL36P1	mRNA	0	0	5000	0	0	225	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230725	RP4-738P15.1	mRNA	0	0	7576	67	58.35	3379	758	58.35	8470	691	58.35	5091	0	0	0	0	0	6	2	58.35	12	916	58.35	6794	0	0	0	0	0	0	0	67	0	691	0	2	916	0	0
ENSG00000230750	SDAD1P2	mRNA	0	0	5000	0	0	2028	0	0	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230753	RP4-553F4.6	mRNA	1787	271	5074	58	118.06	703	2797	253.72	23725	2739	253.72	23022	0	0	0	0	0	8	2	118.06	8	3671	958.04	10023	0	0	0	0	0	0	1787	58	0	2739	0	2	3671	0	0
ENSG00000230758	SNAP23P	mRNA	0	0	5000	0	0	246	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	1256	739.64	5000	0	0	0	0	0	0	0	0	0	0	0	0	1256	0	0
ENSG00000230772	VN1R108P	mRNA	0	0	5000	0	0	830	0	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230801	RP11-243J16.8	mRNA	0	0	5000	0	0	247	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	3072	427.12	5000	0	0	0	0	0	0	0	0	0	0	0	0	3072	0	0
ENSG00000230837	RPL31P2	mRNA	0	0	5000	0	0	377	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230839	RP5-968J1.1	mRNA	1387	91.17	5000	121	301.95	346	3082	301.95	13591	1144	301.95	13245	0	0	0	2	301.95	6	2	301.95	6	3631	214.68	5000	0	0	0	0	0	0	1387	121	0	1144	2	2	3631	0	0
ENSG00000230843	RP11-380D15.3	mRNA	0	0	5000	0	0	453	0	0	3194	0	0	2741	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230860	CCNB1IP1P2	mRNA	0	0	5000	0	0	818	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230908	XXyac-YX60D10.1	mRNA	0	0	5000	0	0	797	0	0	7523	0	0	6726	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230935	RPS3P1	mRNA	0	0	5000	0	0	192	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230990	RP4-734C18.1	mRNA	0	0	10000	0	0	1433	0	0	67356	0	0	65923	0	0	0	0	0	16	0	0	14	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231005	RP3-481F12.1	mRNA	0	0	5000	0	0	151	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231015	RP5-860P4.2	mRNA	0	0	5000	0	0	805	0	0	1445	0	0	640	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231034	RP11-346K17.3	mRNA	1810	239.95	5000	291	239.95	291	291	239.95	291	0	0	0	0	0	0	0	0	0	0	0	0	493	239.95	5000	0	0	0	0	0	0	1810	291	0	0	0	0	493	0	0
ENSG00000231071	RP5-1068H6.1	mRNA	0	0	5000	0	0	687	0	0	1005	0	0	318	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231078	RP11-560A15.4	mRNA	0	0	5000	0	0	377	0	0	1388	0	0	1011	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231081	RP4-760C5.3	mRNA	1447	315.68	5000	265	315.68	542	1741	315.68	1741	1199	315.68	1199	0	0	0	2	315.68	2	2	315.68	2	328	315.68	5000	0	0	0	0	0	0	1447	265	0	1199	2	2	328	0	0
ENSG00000231119	RP4-569M23.2	mRNA	5000	416.14	5000	0	0	1809	0	0	2073	0	0	264	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0
ENSG00000231133	HAR1B	mRNA	0	0	5000	0	0	551	0	0	6482	0	0	5931	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231208	RP4-583P15.11	mRNA	2568	779.37	5000	0	0	533	0	0	8446	0	0	7913	0	0	0	0	0	4	0	0	4	1537	548.2	5000	0	0	0	0	0	0	2568	0	0	0	0	0	1537	0	0
ENSG00000231241	RPS3AP3	mRNA	0	0	5000	0	0	242	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	2018	361.94	5000	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	0
ENSG00000231265	RP4-710H13.2	mRNA	945	205.7	5000	128	205.7	462	789	205.7	789	327	205.7	327	0	0	0	2	205.7	2	2	205.7	2	1487	1068.55	5000	0	0	0	0	0	0	945	128	0	327	2	2	1487	0	0
ENSG00000231290	RP5-907D15.2	mRNA	2701	188.59	23686	0	0	4940	2819	180.61	104510	2819	180.61	99570	0	0	0	0	0	18	0	0	14	921	61.47	10348	0	0	0	0	0	0	2701	0	0	2819	0	0	921	0	0
ENSG00000231302	RPL36P2	mRNA	0	0	5000	0	0	315	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231307	RPS3P2	mRNA	0	0	5000	0	0	701	0	0	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231470	HMGB3P2	mRNA	0	0	5000	0	0	584	0	0	584	0	0	0	0	0	0	0	0	0	0	0	0	4798	393.77	5000	0	0	0	0	0	0	0	0	0	0	0	0	4798	0	0
ENSG00000231604	RP5-897D18.1	mRNA	0	0	5000	0	0	483	0	0	1064	0	0	581	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231703	RP4-669H2.1	mRNA	0	0	5000	0	0	2929	0	0	3574	0	0	645	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231715	COX6CP2	mRNA	3017	385.48	5000	0	0	225	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	3546	970.06	5000	0	0	0	0	0	0	3017	0	0	0	0	0	3546	0	0
ENSG00000231742	RP11-112L6.4	mRNA	1033	55.93	8189	0	0	782	0	0	4010	0	0	3228	0	0	0	0	0	6	0	0	4	0	0	5040	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	0
ENSG00000231795	RP3-468O1.5	mRNA	2077	346.91	5000	0	0	208	0	0	3623	0	0	3415	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	2077	0	0	0	0	0	0	0	0
ENSG00000231878	SNRPFP1	mRNA	0	0	5000	252	1685.26	252	252	1685.26	252	0	0	0	0	0	0	0	0	0	0	0	0	1070	1685.26	5000	0	0	0	0	0	0	0	252	0	0	0	0	1070	0	0
ENSG00000231934	RP4-610C12.1	mRNA	0	0	10000	0	0	1035	0	0	37919	0	0	36884	0	0	0	0	0	10	0	0	12	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231961	RP5-967N21.7	mRNA	0	0	5000	0	0	332	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231977	RP5-963E22.4	mRNA	0	0	5000	188	186.57	542	1726	186.57	14107	1538	186.57	13565	0	0	0	0	0	2	2	186.57	2	353	186.57	5000	0	0	0	0	0	0	0	188	0	1538	0	2	353	0	0
ENSG00000232043	RP4-530I15.9	mRNA	2453	348.4	5000	0	0	4587	0	0	7067	0	0	2480	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	2453	0	0	0	0	0	0	0	0
ENSG00000232121	RP13-30A9.1	mRNA	0	0	5000	0	0	499	0	0	1824	0	0	1325	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232135	RP3-461P17.6	mRNA	0	0	5000	0	0	219	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	1181	92.33	5000	0	0	0	0	0	0	0	0	0	0	0	0	1181	0	0
ENSG00000232136	DUXAP7	mRNA	0	0	5000	0	0	189	0	0	511	0	0	322	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232200	RP4-564O4.1	mRNA	0	0	5000	0	0	503	0	0	20502	0	0	19999	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232241	DYNLT3P1	mRNA	0	0	5000	0	0	347	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232271	RP4-764O22.1	mRNA	0	0	5000	0	0	381	0	0	77043	0	0	76662	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232286	RP11-80K6.2	mRNA	0	0	5000	0	0	459	0	0	4518	0	0	4059	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232294	RP4-715N11.2	mRNA	3922	506.34	10349	136	1607.52	1173	9880	1607.52	19013	2761	1607.52	17840	0	0	0	4	1607.52	16	4	1607.52	16	6291	1738.67	16188	0	0	0	0	0	0	3922	136	0	2761	4	4	6291	0	0
ENSG00000232333	RPS27AP2	mRNA	0	0	5000	0	0	465	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232358	RP5-955M13.4	mRNA	0	0	5000	0	0	802	0	0	10650	0	0	9848	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232388	RP11-379J5.2	mRNA	0	0	5000	0	0	505	0	0	2144	0	0	1639	0	0	0	0	0	4	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232406	RP11-234K24.3	mRNA	0	0	5000	0	0	2701	0	0	5321	0	0	2620	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232442	CTD-3184A7.4	mRNA	1287	332.62	5117	635	332.62	801	0	0	1598	214	332.62	797	0	0	0	2	332.62	4	0	0	2	2349	342.21	5023	0	0	0	0	0	0	1287	635	0	214	2	0	2349	0	0
ENSG00000232448	RP11-416N4.1	mRNA	0	0	5000	0	0	446	0	0	5541	0	0	5095	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232465	RP5-1022J11.2	mRNA	0	0	5000	0	0	573	0	0	12670	0	0	12097	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232493	RPL12P11	mRNA	1689	209.85	5000	0	0	501	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	1689	0	0	0	0	0	0	0	0
ENSG00000232528	RP4-673D20.3	mRNA	0	0	5000	0	0	1372	0	0	12038	0	0	10666	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232595	CSTP2	mRNA	0	0	5000	0	0	87	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232645	RP3-322G13.5	mRNA	2172	460.77	5201	376	140.14	841	1430	140.14	1523	817	140.14	682	0	0	0	2	140.14	6	2	140.14	6	0	0	5261	0	0	0	0	0	0	2172	376	0	817	2	2	0	0	0
ENSG00000232675	RP4-718D20.3	mRNA	0	0	5000	0	0	379	0	0	3532	0	0	3153	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232712	RP4-777D9.2	mRNA	247	327.98	9127	0	0	1434	0	0	23884	0	0	22450	0	0	0	0	0	16	0	0	14	0	0	5024	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0
ENSG00000232738	RP5-986I17.2	mRNA	0	0	5000	0	0	465	0	0	2082	0	0	1617	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232803	RP11-93B14.5	mRNA	2697	231.99	5012	469	149.55	1534	0	0	3706	0	0	2172	0	0	0	2	149.55	8	0	0	6	0	0	5102	0	0	0	0	0	0	2697	469	0	0	2	0	0	0	0
ENSG00000232838	AL050321.1	mRNA	0	0	5000	0	0	1156	0	0	5312	0	0	4156	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	809	0	0	101	0	0	0	0	0	0	0	0	0
ENSG00000232852	CICP4	mRNA	0	0	5000	0	0	2812	0	0	2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232880	RP3-453C12.8	mRNA	0	0	5000	0	0	359	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232900	RP4-697P8.3	mRNA	0	0	5000	0	0	2006	0	0	33940	0	0	31934	0	0	0	0	0	12	0	0	12	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232907	RP5-977B1.7	mRNA	1174	87.31	14449	73	61.38	1543	4954	803.66	65116	4590	803.66	63573	0	0	0	0	0	14	2	61.38	14	2626	422.81	10291	0	0	0	0	0	0	1174	73	0	4590	0	2	2626	0	0
ENSG00000232911	RP4-697P8.2	mRNA	0	0	5000	0	0	268	0	0	2528	0	0	2260	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232925	MRPS16P	mRNA	0	0	5000	0	0	408	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232943	RP4-717M23.2	mRNA	0	0	5000	0	0	400	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233015	SLC25A6P1	mRNA	0	0	5000	0	0	775	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233017	RP5-908M14.5	mRNA	0	0	5000	0	0	477	0	0	1965	0	0	1488	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233048	RP5-1069C8.2	mRNA	0	0	5000	0	0	3033	0	0	87318	0	0	84285	0	0	0	0	0	22	0	0	22	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233077	RP11-290F20.2	mRNA	4969	1363.85	5000	268	1243.29	2250	4791	1243.29	10632	4523	1243.29	8382	0	0	0	0	0	4	2	1243.29	4	2661	1347.58	5000	0	0	0	0	0	0	4969	268	0	4523	0	2	2661	0	0
ENSG00000233106	RPL12P3	mRNA	1063	66.81	5000	0	0	396	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	1063	0	0	0	0	0	0	0	0
ENSG00000233146	RP5-1187J4.6	mRNA	0	0	5000	0	0	1099	991	68.01	13101	991	68.01	12002	0	0	0	0	0	18	0	0	18	0	0	5000	0	0	0	0	0	0	0	0	0	991	0	0	0	0	0
ENSG00000233277	RP5-1030M6.3	mRNA	0	0	5000	0	0	524	0	0	749	0	0	225	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233293	RP11-410N8.3	mRNA	3401	479.2	5000	413	1403.56	469	0	0	12796	0	0	12327	0	0	0	4	1223.79	4	2	179.77	4	1912	290.21	5000	0	0	0	0	0	0	3401	413	0	0	4	2	1912	0	0
ENSG00000233324	EEF1A1P34	mRNA	0	0	5000	0	0	1267	0	0	1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233347	ERP29P1	mRNA	579	307.69	5000	0	0	706	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	579	0	0	0	0	0	0	0	0
ENSG00000233352	RP1-300I2.3	mRNA	0	0	5000	0	0	222	0	0	375	0	0	153	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233354	NCRNA00028	mRNA	0	0	5000	0	0	587	0	0	1797	0	0	1210	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233376	RP5-881L22.6	mRNA	1065	98.42	5000	0	0	403	0	0	1914	0	0	1511	0	0	0	0	0	2	0	0	2	1369	61.7	5000	0	0	0	0	0	0	1065	0	0	0	0	0	1369	0	0
ENSG00000233402	TARDBPP1	mRNA	0	0	5000	0	0	1203	0	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233415	RP11-101E14.3	mRNA	0	0	5000	0	0	640	0	0	12305	0	0	11665	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233492	RP5-984P4.4	mRNA	0	0	5000	0	0	449	0	0	543	0	0	94	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233508	RP1-269M15.3	mRNA	0	0	5000	0	0	805	0	0	11150	0	0	10345	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233578	RP5-1022P6.3	mRNA	0	0	5000	0	0	642	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233625	RP5-905G11.3	mRNA	0	0	5000	0	0	632	0	0	798	0	0	166	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233686	FAM38CP	mRNA	0	0	5000	0	0	219	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233711	EIF4EBP2P	mRNA	0	0	5000	0	0	343	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233746	RP4-737E23.4	mRNA	4769	2867.64	5000	880	1264.91	1896	7429	1264.91	7554	3333	523.94	5658	0	0	0	2	523.94	6	2	523.94	6	5000	523.94	5000	0	0	0	0	0	0	4769	880	0	3333	2	2	5000	0	0
ENSG00000233838	DPH3P1	mRNA	0	0	5279	0	0	1054	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233895	RP1-122P22.2	mRNA	967	68.98	10393	0	0	1089	2644	141.44	51968	2644	141.44	50879	0	0	0	0	0	4	0	0	6	0	0	10440	0	0	0	0	0	0	967	0	0	2644	0	0	0	0	0
ENSG00000233896	RP4-684O24.5	mRNA	0	0	5000	955	388.03	1802	6501	514.24	60272	5546	514.24	58470	0	0	0	2	101.77	6	4	286.26	6	3481	375.35	5000	0	0	0	0	0	0	0	955	0	5546	2	4	3481	0	0
ENSG00000233993	RP11-379J5.5	mRNA	0	0	5000	0	0	1695	0	0	24315	0	0	22620	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234011	RP3-461P17.10	mRNA	2597	451.09	5000	0	0	514	0	0	941	0	0	427	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	2597	0	0	0	0	0	0	0	0
ENSG00000234069	GAPDHP53	mRNA	0	0	5000	0	0	924	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234075	RPL35AP	mRNA	2638	461.71	5000	20	207.62	326	797	207.62	797	471	207.62	471	0	0	0	2	207.62	2	2	207.62	2	1006	207.62	5000	0	0	0	0	0	0	2638	20	0	471	2	2	1006	0	0
ENSG00000234087	CTD-3216D2.4	mRNA	2286	237.77	5000	0	0	115	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	3548	461.19	5000	0	0	0	0	0	0	2286	0	0	0	0	0	3548	0	0
ENSG00000234104	RP5-1177M21.1	mRNA	0	0	5000	101	68.8	512	145	68.8	2115	44	68.8	1603	0	0	0	0	0	2	2	68.8	2	2549	68.8	5000	0	0	0	0	0	0	0	101	0	44	0	2	2549	0	0
ENSG00000234139	RP4-550H1.4	mRNA	0	0	10000	82	800.36	691	6479	1194.13	12820	6397	1194.13	12129	0	0	0	0	0	6	0	0	6	0	0	5237	0	0	0	0	0	0	0	82	0	6397	0	0	0	0	0
ENSG00000234187	SCYE1P	mRNA	0	0	5000	0	0	937	0	0	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234194	RP4-781B1.2	mRNA	0	0	5000	0	0	465	0	0	3268	0	0	2803	0	0	0	0	0	2	0	0	2	30	50.62	5000	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
ENSG00000234241	RP4-775C13.1	mRNA	0	0	5000	0	0	1683	0	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234265	RP11-157E14.1	mRNA	0	0	5000	0	0	601	0	0	1290	0	0	689	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234271	RP1-138B7.4	mRNA	0	0	5000	0	0	312	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234274	COX7BP2	mRNA	0	0	5000	0	0	242	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234282	RP4-673D20.4	mRNA	381	61.68	5000	493	61.68	493	493	61.68	493	0	0	0	0	0	0	0	0	0	0	0	0	139	61.68	5000	0	0	0	0	0	0	381	493	0	0	0	0	139	0	0
ENSG00000234435	RP11-125P18.1	mRNA	0	0	5000	0	0	520	0	0	20408	0	0	19888	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234516	AL121758.1	mRNA	0	0	5000	0	0	1582	0	0	1888	0	0	306	0	0	0	0	0	2	0	0	2	2116	141.05	5000	0	0	1091	0	0	53	0	0	0	0	0	0	2116	0	0
ENSG00000234573	RP5-1116H23.1	mRNA	539	67.4	5000	0	0	205	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	539	0	0	0	0	0	0	0	0
ENSG00000234646	RP4-753D10.3	mRNA	0	0	5000	0	0	533	0	0	7695	0	0	7162	0	0	0	0	0	6	0	0	4	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234684	RP11-314N13.4	mRNA	1528	198.36	5000	1352	325.76	1811	4817	416.92	52763	3465	273.8	50952	0	0	0	2	182.64	6	0	0	6	1100	62.6	5000	0	0	0	0	0	0	1528	1352	0	3465	2	0	1100	0	0
ENSG00000234693	RP4-530I15.6	mRNA	1955	238	6984	470	648.09	964	0	0	16805	0	0	15841	0	0	0	6	648.09	8	6	648.09	10	2094	410.09	10000	0	0	0	0	0	0	1955	470	0	0	6	6	2094	0	0
ENSG00000234698	RP11-112L6.2	mRNA	0	0	7247	275	244	616	1662	244	5381	1387	244	4765	0	0	0	0	0	4	2	244	4	3657	751.48	7984	0	0	0	0	0	0	0	275	0	1387	0	2	3657	0	0
ENSG00000234747	RP1-309F20.2	mRNA	3955	1172.14	5000	0	0	350	0	0	629	0	0	279	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	3955	0	0	0	0	0	0	0	0
ENSG00000234821	MRPS33P4	mRNA	0	0	5000	0	0	317	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	1938	126.26	5000	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	0
